id,firstname,lastname,faction,position,date, url,speech
"1018151","Norbert","Kleinwächter","AfD","Member of Parliament","2019-01-17T00:00:00.000Z","https://dip21.bundestag.de/dip21/btp/19/19074.pdf","\n\nWerte Frau Präsidentin! Sehr geehrte Damen und Herren! Erlauben Sie mir zu Beginn bitte einen persönlichen Einschub. Meine Mutter feiert heute ihren 70. Geburtstag. Alles, alles Gute zum Geburtstag, liebe Mama!\n\n({0})\n\nEine Art von Geburtstag erwartet uns am 22. Januar. Der Élysée-Vertrag, ein großes Werk des Friedens, der Freundschaft und der Nichteinmischung, wurde 1963, vor 56 Jahren, unterzeichnet. Doch das Geburtstagsgeschenk, das Merkel und Macron hier abliefern, ist vergiftet.\n\nEs soll ein Parlamentsabkommen geben und einen Regierungsvertrag. Beide sollten ursprünglich am 22. Januar in Berlin und Paris unterschrieben bzw. ratifiziert werden. Doch Merkel und Macron beschlossen in völliger Missachtung der Parlamente, den Regierungsvertrag mal eben so im Krönungssaal in Aachen zu unterzeichnen.\n\n({1})\n\nDie Ortswahl? Macrons Idee. Der Vertrag? Macrons Idee. Die Zielsetzung? Macrons Idee. Seine Idee einer vertieften Europäischen Union –Deutschland zahlt, Frankreich schafft an – soll mit aller Vehemenz durchgesetzt werden.\n\n({2})\n\nMerkel macht natürlich mit. Da gibt es mal wieder einen falschen Zug, und jeder falsche Zug, der kommt, wird von der schwarz-roten Koalition genutzt, um aufzuspringen und in die falsche Richtung zu fahren.\n\n({3})\n\nDenn wahrlich: Diese Vorstellung einer Europäischen Union, die Macron hat, ist eine, von der sich mittlerweile alle abwenden und die die EU noch weiter spalten wird.\n\n({4})\n\nDie Franzosen wenden sich ab. Die anderen europäischen Länder wenden sich ab. Deswegen ist dieser Regierungsvertrag auch keine ehrliche Einladung.\n\nDie Osteuropäer wollen Merkels Migranten nicht und dulden keine Einmischung in ihre nationalen Belange. Dänemark kontrolliert die Grenze. Die Südeuropäer kämpfen mit ihren vom Euro verursachten wirtschaftlichen Problemen. In Griechenland ist ein Drittel des Landes dank Euro und Euro-Gruppeninterventionen arm. Zwischen 2008 und 2011 stieg dort die Selbstmordrate um 27 Prozent. Herzlichen Glückwunsch, EU!\n\n({5})\n\nDie Briten haben sich das eine Weile lang angeguckt und gesagt: That’s it. So wenig wie möglich wollen wir noch mit der EU zu tun haben. Wir wollen nicht mehr von diesem Brüssel kontrolliert werden. – Wir können sie verstehen.\n\n({6})\n\nDoch seit die Briten aus dieser sogenannten Gemeinschaft austreten wollen, werden sie wie ein ehemaliges Sektenmitglied behandelt,\n\n({7})\n\ndas man wahlweise schmäht, bekämpft oder zu unterdrücken versucht.\n\nDen demokratischen Wünschen der Länder setzt man nun diesen deutsch-französischen Regierungsvertrag entgegen, der am 22. Januar unterzeichnet werden soll und am 17. Januar, heute, noch Verschlusssache ist.\n\nJa, Frau Dr. Brantner, wir haben den bekommen, aber als Verschlusssache, über die wir nicht reden dürfen. Ist das – das frage ich die Bundesregierung – Demokratie? Ist das eine vertiefte Argumentation? Steffen Seibert, der Regierungssprecher, eierte in der Pressekonferenz der Bundesregierung herum,\n\n({8})\n\nweil er keine Argumente hat, weil er das Warum nicht beantworten kann. Den Topgrund plauderte Staatsminister Roth gestern aus. Der Vertrag diene dazu, sagte er, Nationalisten und Populisten ein für alle Mal die Stirn zu bieten.\n\n({9})\n\nGenau, man entmachtet die nationale Willensbildung, damit der Wille des ach so bösen Volkes nichts mehr zählt. Ganz toll!\n\n({10})\n\nDer Populist ist ohnehin das Modefeindbild der politischen Elite. Was Sie aber endlich mal verstehen sollten, ist: Der Populist ist der hart arbeitende Mensch, die Mittelschicht, die sich nicht mehr vertreten fühlt. „Wir haben wirklich gute Jobs, aber wir wissen nicht mehr, wie wir davon mit unseren zwei Kindern leben sollen.“ Das sagte eine Gelbwestenvertreterin der Zeitung „Le Monde“.\n\nDaher erheben sich die Menschen in ganz Europa. Ob es sich jetzt um Hartz-IV-Montagsdemos, Occupy, Pegida, Brexit-Befürworter, Gelbwesten oder „Zukunft Heimat“ – Grüße an Christoph Berndt in diesem Zusammenhang – handelt: Ihr Feindbild ist die tragende Säule der Gesellschaft, die entkernt wird und merkt, dass es nicht mehr geht. Die EU hat durch ihre Umverteilungspolitik, der Euro hat durch seine Nullzinsen- und Abwertungspolitik Wohnen unbezahlbar, Arbeit billig, Löhne wertlos, das Volk machtlos und die Mittelschicht mittellos gemacht. In dieser Situation diese EU vertiefen zu wollen, ist genau das Falsche.\n\n({11})\n\nMerkel und Macron schaden Deutschland, Frankreich und der EU, wenn sie den Vertrag unterzeichnen. Kanzlerin Merkel, Président Macron, Sie sind nicht die Könige von Europa. Sie beide haben keine Zukunft. Der Regierungsvertrag hat keine Zukunft. Sie würden uns allen einen großen Dienst erweisen, wenn Sie im Krönungssaal zu Aachen gemeinsam den Hut nehmen würden.\n\nVielen Dank.\n\n({12})"
"1018856","Karsten","Hilse","AfD","Member of Parliament","2019-01-31T00:00:00.000Z","https://dip21.bundestag.de/dip21/btp/19/19077.pdf","\n\nHerr Präsident! Meine Damen und Herren! Liebe Kohlekumpel! Ich beginne mit Genehmigung mit einem leicht gekürzten Zitat des von mir hochgeschätzten Henryk Broder:\n\nDiese Klima-Geschichte hat alle Ingredienzien, alle Kennzeichen einer Glaubensbewegung: Da gibt es die gläubigen Massen, die ihre Kirchentage abhalten wie zuletzt die Klimakonferenz in Kattowitz, da gibt es Helden wie die kleine Greta aus Schweden, da gibt es die Geistlichen wie Herrn Schellnhuber und andere Wissenschaftler oder Mehr-oder-weniger-Wissenschaftler, die die Rolle der Priester übernehmen, und dann gibt es die Ketzer, die Häretiker ...\n\nIn Ihren Augen bin ich ein Ketzer, weil ich den modernen Ablasshandel in Form des EEG beklage und einfach nicht hinnehmen will, dass der natürliche Klimawandel plötzlich menschengemacht ist, obwohl doch so viele daran glauben, aber letztlich trotz vieler millionenschwerer Bemühungen keinen einzigen Beweis für ihre Hypothese vorbringen können.\n\n({0})\n\nDiesem Glauben folgend will die Bundesregierung mittels der Kohleausstiegskommission nun aus der Kohleverstromung aussteigen, circa 40 Prozent der Stromgrundlast wohlgemerkt. Doch selten hat eine Regierungskommission so viele Luftschlösser aufgepumpt wie diese. Selten hat eine Regierungskommission so exakte Handlungsanleitungen formuliert, wie größtmöglicher Schaden anzurichten ist, während sich gleichzeitig eventuelle Kompensationsmaßnahmen im Erfinden von Luftschlössern erschöpfen.\n\nIm Bericht wimmelt es dazu von Konjunktiven wie beispielsweise „könnte“ oder „sollte“. Es werden schön klingende Begriffe wie „Fraunhofer Institut“ oder „Reallabore“ verwendet, die Jobs generieren sollen. Da sollen dezentrale Speicher ausgebaut werden, die es noch nicht einmal im Ansatz gibt, von großtechnisch verfügbar gar nicht erst zu reden – und das alles, um zu verschleiern, dass man keine Ahnung hat, wie die Jobs, die auf dem Altar dieses Klimaglaubens geopfert werden sollen, auch nur ansatzweise ersetzt werden können.\n\n({1})\n\nDas Einzige, was diesen Non-Experts einfiel, war, zig Milliarden Euro Steuergelder dem Steuerzahler wegzunehmen, um damit von Beamten zu planende Luftschlösser in die dann entstandene Jobwüste zu stellen.\n\nJeder von Ihnen auf der Regierungsbank hat geschworen, Schaden vom deutschen Volke abzuwenden. Was Sie tun, ist das exakte Gegenteil. Sie erzeugen nicht nur riesige Schäden an Geld, an Wertschöpfung und damit Wohlstand, Sie zerstören auch die Zukunft Deutschlands, nicht nur der Kohlereviere und Kraftwerke, sondern auch aller anderen.\n\n({2})\n\nEs reicht Ihnen nicht, dass Sie die sichersten Kernkraftwerke der Welt auf dem Altar einer Panikpartei geopfert haben, es reicht Ihnen nicht, dass schon jetzt der Strompreis der höchste in Europa ist und sich allerorten Energiearmut – in Deutschland eigentlich nie gehört – breitmacht. Damit das Volk diese Abschaltungen nicht mitbekommt, werden natürlich keine Haushalte von der Stromversorgung getrennt, sondern beispielsweise Alu­hütten. Schauen Sie mal bei Google nach, da können Sie etwas darüber lesen.\n\nJetzt wollen Sie auch noch die Axt an die heimischen Kohlekraftwerke legen. Sie sind die einzig verbleibenden Kraftwerke, die billigen Strom aus heimischer und teilweise importierter Kohle erzeugen und jederzeit diesen benötigten Strom an jede Stelle im Land und ohne neue Leitungen störungsfrei und billig liefern können.\n\n({3})\n\nAuch die sollen jetzt auf dem Altar der neuen Glaubensbewegung geopfert werden. Jede Versorgungssicherheit, jede Bezahlbarkeit, jede Umweltverträglichkeit werfen wir einfach über Bord – weg damit, der neue Glaube verlangt es so.\n\nAlle, die in diesem Land ihr Brot noch redlich verdienen, müssen extrem teuer dafür bezahlen. Die Kohlekommission, in der kein Energiefachmann und kein Netzfachmann sitzt, sondern vorrangig Ideologen und religiös motivierte Umwelt- und Klimaschützer, spricht von 40 Milliarden Euro. Das Institut der deutschen Wirtschaft erwartet 100 Milliarden Euro und Eric ­Schweitzer vom Deutschen Industrie- und Handelskammertag – schon realistischer – gar 170 Milliarden Euro.\n\nAber es wird viel, viel teurer werden. Vor allem kostet es Hunderttausende hoch wertschöpfende Jobs und ist noch dazu absolut überflüssig; denn niemand in Deutschland, niemand in der EU oder in der Welt kann das Klima schützen, weil man einen statistischen Mittelwert von Wetter über lange Zeiträume – das ist eben Klima – nicht schützen kann. Man kann auch das Mondlicht nicht schützen, man kann Ebbe und Flut nicht verbieten und auch nicht schützen. Jeder, der behauptet und vielleicht auch selbst noch daran glaubt, das Klima ließe sich schützen, muss wissen – und Sie, werte Kollegen hier, wissen es, aber ignorieren es –, dass Deutschlands Beitrag bei Absenkung unserer CO 2 -Emissionen auf null rein theoretisch und maximal eine Verminderung der hypothetischen Welterwärmung von 0,000653 Grad Celsius bringen würde. Dafür und nur dafür wollen Sie die Hunderttausende wertschöpfenden Jobs opfern – fest im Glauben, die Welt zu retten, koste es, was es wolle, und wenn es das eigene Volk ist.\n\nIch schließe mit einem Zitat von Hamed Abdel-­Samad: Ich bin vom Glauben zum Wissen konvertiert.\n\nLiebe Zuschauer, von den hier schon länger Herumsitzenden – bis auf wenige Ausnahmen – ist das nicht zu erwarten. Aber bitte konvertieren Sie zum Wissen! Lassen Sie sich von den falschen Weltuntergangspropheten nicht länger hinters Licht führen!\n\nGlück auf und vielen Dank für die Aufmerksamkeit.\n\n({4})"
"1017724","Martin","Reichardt","AfD","Member of Parliament","2018-12-14T00:00:00.000Z","https://dip21.bundestag.de/dip21/btp/19/19072.pdf","\n\nSehr geehrter Herr Präsident! Sehr geehrte Damen und Herren! In der Vorweihnachtszeit gibt es Gutes und Besinnliches zu berichten, auch aus dem Regierungsviertel. Am 29. November 2018 nahm Bundestagsvizepräsidentin Claudia Roth im Paul-Löbe-Haus den vom Verband Deutscher Naturparke gestifteten Tannenbaum entgegen. Ein Kinderchor begleitete diese Zeremonie. Frau Roth sagte ihnen: Ihr bringt uns ein Stück weit Frieden.\n\nDie meisten Kinder waren Mädchen. Sie trugen Kleider und hatten Zöpfe.\n\n({0})\n\nIn einer Broschüre zur richtigen Erziehung in unseren Kitas sind Zöpfe und Kleider bei Mädchen ein eindeutiges Zeichen für eine völkisch-rechtsextreme Gesinnung im Elternhaus, die zu prüfen ist.\n\n({1})\n\nEs ist eine Broschüre der Amadeu-Antonio-Stiftung. Sie wird aus Steuergeldern bezahlt,\n\n({2})\n\nund Frau Ministerin Giffey hat das Vorwort dafür geschrieben. Die Broschüre fordert zur Bespitzelung von Kindern, Eltern und Erzieherkollegen auf.\n\n({3})\n\nAuch das ist ein Teil unserer schönen neuen Kitas.\n\n({4})\n\nAber so neu ist das gar nicht. Wir Deutschen haben leider eine unsägliche Tradition in Bespitzelung;\n\n({5})\n\neine Tradition, der sich auch die Vorsitzende dieser Stiftung, Frau Kahane, als ehemalige Stasimitarbeiterin verpflichtet fühlt.\n\n({6})\n\nFrauen können eben alles, das ist schon gesagt worden. Frauen können eben auch zur Bespitzelung aufrufen.\n\n({7})\n\nDie Kritik am Gesetz zur Weiterentwicklung der Qualität und zur Teilhabe in der Kindertagesbetreuung ist weitreichend;\n\n({8})\n\ndenn das Gute-Kita-Gesetz – das müssen wir sagen – ist ein schlechtes Gesetz. Insofern war die Idee von Frau Ministerin Giffey, es Gute-Kita-Gesetz zu nennen, in der Rückschau eine schlechte Idee.\n\n({9})\n\nDie Kritik der Sachverständigen reichte von unzureichender Feststellung von Qualitätsstandards über den Fachkraftschlüssel bis zu den Vertragsabschlüssen – all das ist bekannt –, Eingriffen ins Elternrecht und die mangelhafte Fortdauer der Finanzierung über das Jahr 2022 hinaus; auch die sind bekannt.\n\nIn der Ausschusssitzung an diesem Mittwoch hat die Regierung das Votum der Sachverständigen relativiert, sie seien auch nur ihren jeweiligen Interessengruppen verpflichtet. Die heftigste Kritik kam allerdings von den Sachverständigen, die die Koalition eingeladen hatte.\n\nGegen den Rat der Sachverständigen wird dieses Gesetz nun im Bundestag beschlossen werden; denn Parlamentarier, so hörte ich auch im Ausschuss, müssen sich ein anderes Votum gönnen als Sachverständige. Die Parlamentarier der Regierung sind allerdings auch nur ihren Interessen verpflichtet. Ich befürchte, das größte Interesse ist der Machterhalt.\n\n({10})\n\nNoch in einem anderen Punkt unterscheiden sich die Sachverständigen offensichtlich von unserer Regierung. Sie besitzen nämlich das, was ihr Name sagt: Sachverstand.\n\n({11})\n\nKinder, Erzieher und Eltern werden zum wiederholten Male die Leidtragenden sein. Familien und Erzieher in Deutschland kümmern sich mit viel Liebe und Sachverstand um Kinder. Sie sind unsere Zukunft. Von ihnen wird verlangt, dass sie sich professionelle Hilfe holen, wenn ihr eigener Sachverstand nicht ausreicht. Sie tun dies zum Nutzen unserer Kinder.\n\nFrau Giffey, Sie haben den Rat der Sachverständigen nicht angenommen, Sie haben ihn ausgeschlagen. Sie handeln damit verantwortungslos. Sie dokumentieren damit, dass Sie nicht zum Guten von Kindern, Kitas und Eltern handeln. Sie geben gutes Geld dafür aus, dass Kitas eben doch nicht gut werden. Für gute Kitas wären eine gute Regierung und eine gute Ministerin nötig.\n\nVielen Dank.\n\n({12})"
"1017753","Thomas","Ehrhorn","AfD","Member of Parliament","2018-12-14T00:00:00.000Z","https://dip21.bundestag.de/dip21/btp/19/19072.pdf","\n\nHerr Präsident! Meine Damen und Herren! Ziel des sogenannten Gute-Kita-Gesetzes soll es sein, für alle Kinder einen gleichwertigen Zugang zur frühkindlichen Bildung, zu Erziehung und Betreuung sicherzustellen. Es geht also nicht nur um Betreuung. Nein, es geht auch um die Erziehung unserer Kinder, die Erziehung, die nach Meinung besonders rückständiger Bürger, jedenfalls in einer freien Gesellschaft, das natürliche Recht der Eltern ist. Und wissen Sie was? Es spricht einiges dafür, dass die Leute, die diese Meinung teilen, gar nicht so falsch liegen; denn genauso steht es in Artikel 6 unseres Grundgesetzes.\n\nAnscheinend soll nun der Wunsch unseres derzeitigen Finanzministers Olaf Scholz in Erfüllung gehen. Das ist der Olaf Scholz, der seinerzeit äußerte, es sei unbedingt notwendig, die Lufthoheit über den Kinderbetten zu erobern. Ich wollte Herrn Scholz schon immer fragen: Warum? Mit welchem Ziel? Ich meine, die Nationalsozialisten wollten das, die SED wollte das, und ich bin sicher, Kim Jong Un will das auch. Aber warum um Gottes willen wollen Sie das?\n\n({0})\n\nAber damit nicht genug. Wir erziehen die Eltern gleich mit. „Wie denn das?“, fragen die Unaufgeklärten. Dazu hat unsere Frau Familienministerin seit Neuem eigene Pläne in der Schublade, nämlich eine Handreichung für das Kitapersonal zum Ausspionieren nicht systemkonformer Eltern. „Ene, mene, muh“ heißt dieses Meisterwerk, selbstverständlich steuergeldfinanziert, mit Vorwort und Empfehlung unserer Familienministerin.\n\n({1})\n\nEs klärt auf, wie man latent rechtsradikale Eltern erkennen kann. Tragen Mädchen Zöpfe? – Sehr verdächtig! Werden sie zu Hausarbeiten angehalten? – Ein ganz klarer Hinweis! Hat man es mit Jungs zu tun, die viel Sport treiben? – Ja, dann sind die Eltern sicherlich völkisch geprägt\n\n({2})\n\nund sollten vom gut geschulten Kitapersonal möglichst schnell zum Verhör einbestellt werden.\n\n({3})\n\nWer denkt sich so etwas aus? Für so etwas kommen natürlich nur die Besten der Besten infrage. Wir holen uns ja immer die Besten. Messerfachkräfte holen wir uns aus Nordafrika.\n\n({4})\n\nAber wenn es um das Aushorchen von Kindern geht, kommt nur eine einzige Person infrage: Anetta Kahane, selbst lange Zeit Stasispitzel,\n\n({5})\n\nbekannt unter dem Namen IM Victoria, und heute – richtig! – Vorstandsvorsitzende der roten Amadeu-­Antonio-Stiftung.\n\n({6})\n\nAber Sie haben recht: Wenn man eine Sekretärin für Agitation und Propaganda des FDJ-Führungskaders in der Regierungsspitze hat, dann kommt es darauf vielleicht auch nicht mehr an.\n\n({7})\n\nDennoch sollte uns vieles, was wir zurzeit erleben, ein wenig nachdenklich machen: ob es um die Einschränkung der Meinungsfreiheit durch das Netzwerkdurchsetzungsgesetz geht, die staatliche Kontrolle der Rundfunkanstalten oder um die Entsorgung eines hohen Staatsbeamten, der Falschbehauptungen, ja, man könnte auch sagen Propagandalügen, widerspricht. Nun soll es also die geplante Bespitzelung von Eltern geben, initiiert durch frühere Stasimitarbeiter.\n\n({8})\n\nEines ist jedenfalls sicher: Den Bürgern aus den neuen Bundesländern kommen diese Verhaltensmuster mehr als bekannt vor.\n\n({9})\n\nViele von ihnen haben seinerzeit alles riskiert und eingesetzt, um genau das hinter sich zu lassen."
"1017755","Thomas","Ehrhorn","AfD","Member of Parliament","2018-12-14T00:00:00.000Z","https://dip21.bundestag.de/dip21/btp/19/19072.pdf","\n\nJa, bitte."
"1017811","Enrico","Komning","AfD","Member of Parliament","2018-12-14T00:00:00.000Z","https://dip21.bundestag.de/dip21/btp/19/19072.pdf","\n\nFrau Präsident! Meine Damen und Herren Kollegen! Liebe Landsleute! Als Kritiker staatlicher Markteingriffe, wie die Buchpreisbindung einer ist, stehe ich solchen Maßnahmen grundsätzlich skeptisch gegenüber. In diesem Fall ist es jedoch sinnvoll.\n\nDer Büchermarkt ist weltweit in Schwierigkeiten. YouTube, Netflix, Spotify und nicht zuletzt das gute alte Fernsehen setzen den Büchern zu. Die Buchpreisbindung kann zwar die Buchbranche nicht vor dieser Konkurrenz schützen; die Freigabe der Preise allerdings erst recht nicht.\n\nDie Buchpreisbindung dient allein der Gewährleistung der bezahlten Vielfalt auf dem Büchermarkt. Ich halte die Buchpreisbindung auch ökonomisch für richtig. Es heißt, dass gebundene Buchpreise Händlerkartelle hervorriefen, während ein freier Preiswettbewerb zur Entstehung und Ausbreitung effizienter Handelsstrukturen und Vertriebskonzepte beitrage. In den USA, sozusagen dem Mekka der freien Marktwirtschaft, ohne Buchpreisbindung, verschwinden aber gerade auch die letzten Buchläden. Selbst die großen Ketten Borders oder Barnes & Noble sind pleite oder kurz davor. Bücher in Amerika werden fast nur noch über Amazon verkauft, jetzt sogar in eigenen Buchläden, hier aber natürlich nur die Bestseller; denn Nischenprodukte lohnen sich nicht. Das ist sogar ein Monopol und nicht nur ein Kartell.\n\nRichtig, das Buch ist ein Produkt mit relativ hohen Fix- und relativ niedrigen Grenzkosten; das bevorteilt auch bei Buchpreisbindung große Händler. Aber der regulierte Endverbraucherpreis führt auch dazu, dass kleine Buchhändler eben nicht so einfach aus dem Markt gedrängt werden können. In Deutschland werden nach wie vor die Hälfte aller Bücher im Sortimenthandel geführt. Es gibt in Deutschland circa 1 700 Verlage und 3 000 – auch viele kleine – Buchhändler; diese vertreiben jährlich 73 000 Neuerscheinungen. Zugegebenermaßen: Auch hier gehen die Zahlen herunter; aber von dieser Vielfalt können die USA nur träumen.\n\n({0})\n\nEine Freigabe der Buchpreise würde zu einer rasanten Bereinigung dieser Zahlen führen – zum Schaden der Handelsware Buch; denn immer mehr Konsumenten würden sich abwenden. Ohne Buchpreisbindung gäbe es nur noch schnell geschriebene Bestseller; Hauptsache Auflage, Qualität spielt keine Rolle mehr. Die meisten Sachbücher würden sich nicht mehr rechnen. Ein immer größerer Kostendruck auf die Verlage, gerade auch im Wettbewerb mit den Eigenverlegern, ist die Folge. Man spart sich die Qualitätskontrollen durch Lektoren; das Niveau sinkt. Jungautoren hätten gar keine Chance mehr.\n\nIch darf Samuel Clemens, den Sie alle als Mark Twain kennen, zitieren:\n\nJener, der keine guten Bücher liest, hat keinen Vorteil gegenüber jenem, der gar nicht liest.\n\n– Das, meine Damen und Herren, können wir nicht wollen.\n\n({1})\n\nAußerdem ist das Buch eben keine handelbare Ware wie jede andere; das Buch ist ein Kulturgut, es ist vor allem auch ein deutsches Kulturgut. Das Buch – für jeden erschwinglich durch Johannes Gutenbergs revolutionäres Druckverfahren – begann in Mainz seinen weltweiten Siegeszug. Goethes Faust, Schillers Wilhelm Tell und Thomas Manns Buddenbrooks sind Meilensteine der Literatur.\n\n({2})\n\nMein Heimatschriftsteller Fritz Reuter hat sich in seinen Schriften der Wiederbelebung der niederdeutschen Sprache als Literatursprache gewidmet. Die Bibelübersetzung Martin Luthers führte zur Reformation, zur Aufklärung, zu unserer nationalen Demokratiebewegung und letztlich zu unserer modernen Gesellschaft. Wir Deutsche tragen gegenüber dem Buch eine ganz besondere Verantwortung, die wir wahrnehmen sollten und keineswegs vorauseilendem Gehorsam eines Europäischen Gerichtshofs überlassen dürfen.\n\n({3})\n\nMeine Damen und Herren, bleiben wir ein Land der Dichter und Denker. Behalten wir die Buchpreisbindung bei. Wir werden dem Antrag zustimmen.\n\nMir bleibt noch, allen frohe Weihnachten zu wünschen, und vielleicht ist bei den vielen Geschenken ja ein gutes Buch dabei.\n\nVielen Dank.\n\n({4})"
"1017757","Thomas","Ehrhorn","AfD","Member of Parliament","2018-12-14T00:00:00.000Z","https://dip21.bundestag.de/dip21/btp/19/19072.pdf","\n\nLiebe Frau Kollegin, ich bin Ihnen geradezu dankbar für diese Frage. Ich werde Ihnen erklären, warum. Ihnen ist wahrscheinlich bekannt, dass das Lehrpersonal einen Bildungsauftrag, aber keinen Umerziehungsauftrag hat.\n\n({0})\n\nDas heißt, es ist hier eine gewisse Neutralität gefordert.\n\n({1})\n\nEs hat Zeiten gegeben, da waren die Lehrkräfte diesem Neutralitätsgebot auch verpflichtet und haben sich entsprechend verhalten.\n\n({2})\n\nLeider sind diese Zeiten aber lange Vergangenheit.\n\n({3})\n\nDeswegen ist es nur recht und billig, dass besonders gravierende Verstöße hier gemeldet werden.\n\n({4})\n\nDenn Lehrpersonal, das seine Funktion als Umerziehungsinstrument missbraucht,\n\n({5})\n\ngehört nicht in deutsche Schulen.\n\nVielen Dank.\n\n({6})"
"1017775","Götz","Frömming","AfD","Member of Parliament","2018-12-14T00:00:00.000Z","https://dip21.bundestag.de/dip21/btp/19/19072.pdf","\n\nSehr geehrter Herr Präsident! Sehr geehrte Damen und Herren! Frau Ministerin Karliczek ist in den letzten Tagen viel kritisiert worden,\n\n({0})\n\nnicht nur aus den Reihen der Grünen, sondern auch aus den Reihen der Koalition. Ich möchte mit einem kleinen Lob für die Ministerin beginnen. Frau Karliczek war Anfang dieser Woche, am Montag, in Moskau und hat dort eine Vereinbarung unterzeichnet, eine Vereinbarung zur besseren Zusammenarbeit zwischen Deutschland und Russland in den Bereichen Forschung, Wissenschaft und Innovation. Meine Damen und Herren, wir begrüßen das außerordentlich,\n\n({1})\n\nzumal wir in unserem Antrag ausdrücklich eine Außenwissenschaftspolitik einfordern. Allerdings sollte dieser auch eine kohärente Gesamtstrategie zugrunde liegen. Das sehen wir hier noch nicht; denn drei Tage später, also gestern, haben die Kollegen von Frau Karliczek in der EU beschlossen, die Sanktionen gegen Russland zu verlängern. Das passt überhaupt nicht zusammen, meine Damen und Herren.\n\n({2})\n\nBenjamin Franklin, der große amerikanische Staatsmann und Wissenschaftler, sagte einmal: „Eine Investition in Wissen bringt noch immer die besten Zinsen.“ Darum geht es uns auch in unserem Antrag: Wir wollen in Wissen investieren, wir wollen Deutschland für die Wissenschaft noch attraktiver machen und vor allem unserem wissenschaftlichen Nachwuchs eine Perspektive geben. Dabei müssen wir immer beides im Blick haben: zum einen die Bedürfnisse und Interessen der jungen Wissenschaftler selbst, gerne auch aus aller Welt, zum anderen die Interessen unseres Landes. Das vermisse ich bei den Anträgen von Linken und Grünen; bei der FDP sieht es besser aus. Die Anträge von Linken und Grünen erwecken den Eindruck, als müssten Universitäten neben ihrer eigentlichen Aufgabe auch perfekt durchgegenderte, quotensortierte Weltsozialämter sein.\n\n({3})\n\nMeine Damen und Herren, wir konzentrieren uns lieber auf Leistung und Wissenschaft.\n\n({4})\n\nUnd wir haben Grund, das zu tun; denn bis zum Jahr 2026 werden in Deutschland 100 000 Ingenieure fehlen. Sie werden fehlen, obwohl in Deutschland derzeit 2,8 Millionen Menschen studieren,\n\n({5})\n\ndarunter fast 270 000 Ausländer. Aber nur ein Drittel davon bleibt nach dem Studium hier, und leider nicht immer die Besten.\n\n({6})\n\nUmgekehrt gelingt es uns auch nicht, wirklich kluge Köpfe nach Deutschland zurückzuholen. Warum ist das so? Ganz einfach: weil Deutschland im internationalen Vergleich noch nicht attraktiv genug ist. Wer die Wissenschaft zum Beruf machen will, meine Damen und Herren, findet an unseren Massenuniversitäten, die mit kostenlosen Studiengängen viele mittelmäßige Studenten anlocken, eben nicht die besten Arbeitsbedingungen.\n\n({7})"
"1017777","Götz","Frömming","AfD","Member of Parliament","2018-12-14T00:00:00.000Z","https://dip21.bundestag.de/dip21/btp/19/19072.pdf","\n\nSehr gerne."
"1017779","Götz","Frömming","AfD","Member of Parliament","2018-12-14T00:00:00.000Z","https://dip21.bundestag.de/dip21/btp/19/19072.pdf","\n\nSehr geehrte Frau Kollegin, das war ja keine Frage, sondern eine Unterstellung, dass unsere Zahlen falsch und nicht richtig recherchiert sind.\n\n({0})\n\n– Darf ich nun antworten?"
