id,firstname,lastname,faction,position,date, url,speech
"1003474","Anton","Friesen","AfD","Member of Parliament","2018-03-02T00:00:00.000Z","https://dip21.bundestag.de/dip21/btp/19/19018.pdf","\n\nSehr geehrter Herr Präsident! Sehr geehrte Damen und Herren Abgeordneten! Liebe Bürger auf der Besuchertribüne! Die Atomkriegsuhr steht auf zwei vor zwölf. So hoch schätzen derzeit renommierte Experten und Atomphysiker die Gefahr eines Nuklearkrieges ein. Nur ein einziges Mal stand die Menschheit so nah vor dem Abgrund; das war 1953 mitten im beginnenden Kalten Krieg. Internationale Vertragswerke zur atomaren Abrüstung wie der INF-Vertrag, der die Abschaffung von nuklearen und konventionellen Mittelstreckenraketen vorsieht, oder der zur Reduzierung strategischer Atomwaffen und ihrer Trägersysteme überlebenswichtige New-START-Vertrag stehen vor dem Scheitern bzw. drohen nach ihrem Auslaufen nicht verlängert zu werden.\n\nDie USA und Russland werfen sich gegenseitig Beschuldigungen an den Kopf, wer durch was die Vertragswerke verletzt habe, und rüsten, wie die übrigen Atommächte dieser Welt, munter auf. Beispiele dafür gibt es zur Genüge; wir hatten gestern eins. Als weitere Beispiele nenne ich die Modernisierung der Atomwaffen der Vereinigten Staaten und die Entwicklung sogenannter Mini-Nukes. Der US-amerikanische Senat will weitere Gelder für die Entwicklung einer Mittelstreckenrakete bereitstellen. Auch dieses Vorhaben würde den INF-Vertrag verletzen. Das Ganze findet vor dem Hintergrund des konflikthaften Entstehens einer neuen multipolaren Weltordnung statt. Hinzu kommen neue Arten der Kriegsführung – ich denke an Cyberspace und automatisierte Waffensysteme –, die die Gefahr einer militärischen, auch nuklearen Konfrontation vervielfachen.\n\nWerden die hier vorliegenden Anträge der täglich schrumpfenden Gernegroß-Koalition und der kleinsten Möchtegern-Regierungspartei dem Ernst der Lage wirklich gerecht? Nein, sie kommen über Allgemeinplätze nicht hinaus. Die Grünen erinnern die schon länger und bald wieder Regierenden immerhin daran, dass sie einmal hoch und heilig versprochen haben, sich für den Abzug der US-Atomwaffen aus Deutschland einzusetzen.\n\n({0})\n\nÜbrigens hätten wir zu diesem Thema – zumindest war das in der Vergangenheit der Fall – einen breiten Konsens im Plenum; denn sowohl die Union, die SPD als auch wir sowie die FDP, die Grünen und Die Linke haben sich in der Vergangenheit für den Abzug der US-Atomwaffen aus Deutschland ausgesprochen.\n\n({1})\n\nManche leiden an politischer Amnesie, und andere haben für ein Pöstchen in der GroKo eine 180-Grad-Wende vollbracht.\n\n({2})\n\nAuch ein gewisser Herr Schulz darf sich angesprochen fühlen, selbst wenn es mit dem Pöstchen bekanntlich nicht geklappt hat. Während Wendehälse wanken, stehen wir als AfD klar für den Abzug der US-Atomwaffen aus Deutschland.\n\n({3})\n\nUm den INF-Vertrag zu retten, sollte Deutschland dafür eintreten, die seitens Russlands und der USA reklamierten Vertragsbrüche umfassend aufzuklären und für vollständige Transparenz zu sorgen. Wir brauchen deutsche, russische und US-amerikanische Inspektoren, die sowohl zu den russischen SSC-8-Raketen als auch zu US-amerikanischen Abwehrraketen Zugang erhalten. Wir brauchen einen neuen weltumfassenden INF-Vertrag unter Beteiligung aller Atommächte.\n\n({4})\n\nNicht zuletzt brauchen wir auch eine wehrhafte Bundeswehr. Statt Gender und Gedöns brauchen wir Panzer, die fahren, Flugzeuge, die fliegen, und U-Boote, die tauchen.\n\n({5})\n\nAuch hier versagt die noch nicht und demnächst leider schon wieder Große Koalition.\n\nDeutschland, meine Herren, braucht eine Regierung, die seinen Interessen und seiner geopolitischen Stellung endlich gerecht wird. Die Welt wartet nicht. Die Atomuhr – die tickt.\n\nVielen Dank.\n\n({6})"
"1003482","Rüdiger","Lucassen","AfD","Member of Parliament","2018-03-02T00:00:00.000Z","https://dip21.bundestag.de/dip21/btp/19/19018.pdf","\n\nDanke schön, Herr Präsident. – Auf die Rede des geschätzten Kollegen Müller möchte ich wie folgt eingehen: Ich möchte Sie und die gesamte FDP-Fraktion daran erinnern, dass es im Nachgang zum Zwei-plus-Vier-Vertrag der damalige langjährige Außenminister und ihr Parteimitglied Genscher war, der in Nebenerklärungen deutlich gesagt hat, dass es keine NATO-Osterweiterung geben wird, wenn die russischen Streitkräfte aus den neuen Bundesländern abgezogen sind,\n\n({0})\n\nwas bereits 1994 der Fall war. Im Zusammenhang mit der Weiterentwicklung dieser Friedenspolitik wurde Ende der 90er-Jahre der NATO-Russland-Rat eingerichtet. In diesem Hause hat sich im Jahr 2001 Putin auf diese Zusagen bezogen. Aber die Bundesregierung hat diese Politik spätestens ab 2002 beendet.\n\nKönnen Sie zur Kenntnis nehmen, dass diese Politik und nun auch die Stationierung von NATO-Streitkräften unter wesentlicher Beteiligung unserer Bundeswehr, zumindest mit dem, was noch einsetzbar ist, im Baltikum auch von der Russischen Föderation als eine Bedrohung wahrgenommen werden kann?\n\nDanke.\n\n({1})"
"1003496","Armin Paulus","Hampel","AfD","Member of Parliament","2018-03-02T00:00:00.000Z","https://dip21.bundestag.de/dip21/btp/19/19018.pdf","\n\nDanke sehr, Herr Vorsitzender. – Herr Kollege Erndl, Sie haben die Rede des russischen Präsidenten Putin erwähnt. Vielleicht ist Ihnen die geografische Situation bewusst. Soweit ich weiß, sind die NATO-Truppen an den Grenzen Russlands, und ist nicht Russland an der amerikanischen oder deutschen Grenze.\n\nZweitens möchte ich, um die kollektive Amnesie bei der CDU vielleicht etwas aufzuhellen – bei der FDP ist das ja schon der Fall – sagen: Die soeben von meinem Kollegen Lucassen erwähnten Gespräche mit Vertretern der damaligen Sowjetunion, in denen es um die deutsche Einheit ging, sind ja vielfältig verbrieft und wiedergegeben. Die FDP erinnert sich nicht mehr daran. Aber erinnert sich die CDU daran, dass es damals ausschließlich darum ging, Deutschland, also Gesamtdeutschland, in der NATO zu behalten, dass es darum ging, ob auf dem Territorium der ehemaligen DDR überhaupt NATO-Truppen zugelassen sind, und dass wir immer wieder versichert haben, dass wir keine Ausweitung der NATO nach Osten wollen? Ich kann Ihnen gerne Nachhilfe geben; denn ich war auf den Reisen nach Moskau und in den Kaukasus dabei. Genau das war permanentes Gesprächsthema in diesen Tagen. Genau so wurde das der russischen Seite kommuniziert.\n\n({0})"
"1003500","Stephan","Brandner","AfD","Member of Parliament","2018-03-02T00:00:00.000Z","https://dip21.bundestag.de/dip21/btp/19/19018.pdf","\n\nGuten Morgen, meine Damen und Herren! Was gibt es Schöneres, als an einem so sonnigen Tag vor den vollen Bänken der eigenen Fraktion\n\n({0})\n\nüber ein Thema zu sprechen, das nicht nur für Feingeister geeignet ist, sondern bei dem wir uns der Unterstützung eines Großteils der gesellschaftlichen Schichten gewiss sein können?\n\nMeine Damen und Herren, es geht um den Artikel 22 Absatz 3 des Grundgesetzes, den es bislang nicht gibt. Wir wollen ihn einfügen mit dem schlichten Satz:\n\nDie Landessprache in der Bundesrepublik Deutschland ist Deutsch.\n\nDieser Satz soll in das Grundgesetz eingefügt werden.\n\n({1})\n\nDamit stehen wir nicht alleine. Das ist keine irre Idee der AfD,\n\n({2})\n\nsondern wir stehen auf einem breiten Fundament mit vielen Persönlichkeiten.\n\n({3})\n\nHerr Steinmeier, der Bundespräsident, möchte eine Überflutung der deutschen Sprache mit Anglizismen verhindern. Norbert Lammert – er saß bis vor kurzem auf dem Stuhl hinter mir – hat sich deutlich dazu geäußert, dass Deutsch ins Grundgesetz aufgenommen werden soll. Ich zitiere aus seiner Rede am 11. November 2017 anlässlich der Verleihung des Kulturpreises Deutsche Sprache in Kassel:\n\nDeutsch ist zunächst eine von mehreren tausend Sprachen, die auf diesem Globus gesprochen werden und insofern nichts Besonderes.\n\nDa hat er recht.\n\nAber sie ist unsere Sprache. Die Sprache der Deutschen. Eine Sprache, die dem Land seinen Namen gegeben hat.\n\nZitat Ende. – Meine Damen und Herren, alleine das begründet schon die Aufnahme des Deutschen als Landessprache ins Grundgesetz.\n\n({4})\n\nNicht nur solche politischen Schwergewichte wie Herr Steinmeier und Herr Lammert haben sich dafür ausgesprochen,\n\n({5})\n\nsondern auch Schwergewichte wie Monika Grütters, Beauftragte der Bundesregierung, Herr Wolfgang Thierse, damals noch als Bundestagsvizepräsident, und so mächtige Nachwuchspolitiker wie Paul Ziemiak von der Jungen Union. Sogar die größte Volkspartei, die Deutschland noch zu bieten hat, die CDU, hat im Jahr 2008 auf einem Bundesparteitag genau das beschlossen, was wir heute hier fordern. Wir werden Sie daran messen, meine Damen und Herren von der CDU, wie Sie sich heute hier verhalten.\n\n({6})\n\nHinter dieser Forderung steht auch der Verein Deutsche Sprache, der größte Sprachverein in Deutschland mit etwa 30 000 Mitgliedern, und nicht zuletzt – indirekt – die von uns hochgeschätzte Frau Özoğuz,\n\n({7})\n\ndie sinngemäß herausgearbeitet hat, dass sie jenseits der deutschen Sprache keine kulturellen Verbindungen findet. Frau Özoğuz, wenn sogar Sie erkennen, dass die deutsche Sprache das einzige Element sein soll, das uns verbindet, ist sie es doch wert, in die Verfassung aufgenommen zu werden.\n\n({8})\n\nWarum wollen wir das tun, meine Damen und Herren? Die deutsche Sprache ist in Gefahr.\n\n({9})\n\nSie ist in Gefahr durch eine Überflutung mit Anglizismen. Sie ist in Gefahr durch einen um sich greifenden Englischwahn an Universitäten, wo ganze Studiengänge auf Englisch angeboten werden.\n\n({10})\n\nSie ist in Gefahr in der Wirtschaft, wo aus vorauseilendem Gehorsam Englisch gesprochen wird. Walter ­Krämer zum Beispiel sagte: Nur Verlierer sprechen Englisch oder Denglisch. – Ich weiß gar nicht, warum ich da an die Deutsche Bank denken muss. Aber Sie sehen: Auch die Konzernsprachen haben teilweise etwas damit zu tun, ob es in der Wirtschaft funktioniert oder nicht. Schließlich ist die deutsche Sprache in Gefahr in der Wissenschaft, wo immer mehr auf Englisch publiziert wird.\n\n({11})\n\nSogar in Studiengängen wie Germanistik wird auf Englisch publiziert. Dem müssen wir Einhalt gebieten.\n\n({12})\n\nDie deutsche Sprache ist auch in Gefahr durch eine massive Zuwanderung. Wir haben in letzter Zeit mitbekommen: Die deutsche Polizei twittert, informiert und belehrt auf Arabisch und Türkisch. Die Thüringer Polizei wirbt auf Arabisch. Behörden informieren und kommunizieren auf Türkisch und Arabisch.\n\n({13})\n\nMeine Damen und Herren, das ist kein Beitrag zur Integration. Da fehlt der Anpassungsdruck. Den wollen wir herstellen. Dem können übrigens auch Sie zustimmen. Es ist nämlich eine Maßnahme im Sinne der Integration, unserem Antrag zuzustimmen.\n\n({14})\n\nIch zitiere erneut aus Norbert Lammerts Rede vom 11. November 2017:\n\nWir finden im Grundgesetz inzwischen seitenlange Verfahrensregeln für Asylbewerber, die, wenn sie das Grundgesetz lesen könnten, zwar viel über das Regelsystem unseres Landes und seine Behörden erführen, nicht aber in welcher Sprache hierzulande Integration ... gelingt oder eben nicht gelingt. Die Landessprache ist Deutsch,\n\n– sagt Lammert –\n\nPunkt.\n\nSagt Lammert.\n\nEin solcher schlichter Satz hätte vor vielen Jahren manch hoch ideologischen Streit, um nicht zu sagen Quark,\n\n– sagt Lammert –\n\nvermeiden können ...\n\n({15})\n\nMeine Damen und Herren, dem ist aus meiner Sicht nichts hinzuzufügen.\n\n({16})\n\nWir haben zwar einfachgesetzliche Regelungen im Gerichtsverfassungsgesetz und im Verwaltungsverfahrensgesetz. Aber wir müssen das grundgesetzlich regeln, damit diese einfachgesetzlichen Regelungen nicht irgendwann einfachgesetzlich außer Kraft gesetzt werden. Meine Damen und Herren, Sie müssen auch keine Angst haben, wenn unser Gesetzentwurf durchgeht. Wir wollen niemandem verbieten, andere Sprachen zu Hause oder in der Öffentlichkeit zu benutzen.\n\n({17})\n\nWir haben einen Artikel 22 Absatz 2 des Grundgesetzes. Darin ist vorgeschrieben, dass die Bundesflagge schwarz-rot-gold ist. Deshalb ist aber niemand gezwungen, sich eine Bundesflagge zu Hause ins Wohnzimmer zu hängen.\n\n({18})\n\nGenau so soll das auch hier gehandhabt werden. Es handelt sich um eine freiwillige Regelung im Bereich des Privaten. Also: Friesen und Sorben müssen sich auch keine Sorgen machen.\n\nHaben Sie Mut zur Courage?\n\n({19})\n\nMachen Sie etwas Gutes daraus, und versuchen Sie bitte, in den anschließenden Reden ohne die vier deutschen Worte „Hass“, „Rassismus“, „Hetze“ und „völkisch“ auszukommen, meine Damen und Herren.\n\n({20})\n\nIhr Herumgebrülle lässt ja schon einiges befürchten, muss ich sagen. Ich bin ganz Ohr. Ich sitze hier vorne; Sie müssen nicht so schreien.\n\n({21})\n\nIch gehe auch nicht wieder nach hinten und bin gespannt auf die Reden.\n\nEin Versprechen will ich noch einlösen:\n\n({22})\n\nLieber Benedict – das ist mein Sohn –, ich grüße dich von diesem Rednerpult!\n\n({23})\n\nVielen Dank.\n\n({24})"
"1003507","Detlev","Spangenberg","AfD","Member of Parliament","2018-03-02T00:00:00.000Z","https://dip21.bundestag.de/dip21/btp/19/19018.pdf","\n\nVerehrte Kollegin, geben Sie mir nicht recht, dass es gerade notwendig ist, Deutsch als Landessprache ins Grundgesetz aufzunehmen, wenn auch die AfD solche Fehler macht?\n\n({0})"
"1003510","Detlev","Spangenberg","AfD","Member of Parliament","2018-03-02T00:00:00.000Z","https://dip21.bundestag.de/dip21/btp/19/19018.pdf","\n\nIch wiederhole die Frage, Frau Kollegin. Geben Sie mir recht, dass es, wenn auch die AfD solche Fehler macht, gerade wichtig ist, Deutsch als Landessprache ins Grundgesetz aufzunehmen?\n\n({0})"
"1003518","Armin Paulus","Hampel","AfD","Member of Parliament","2018-03-02T00:00:00.000Z","https://dip21.bundestag.de/dip21/btp/19/19018.pdf","\n\nHerr Kollege Thomae, Sie haben gerade so schön dargestellt, dass Sprache immer im Wandel ist, sich immer erneuert und dass sie deshalb im Grunde genommen von einer gesetzlichen Regelung oder gar einer verfassungsrechtlichen Regelung ausgeschlossen sein sollte. Können Sie mir sagen, warum wir dann in Deutschland eine Rechtschreibreform hatten?"
"1003522","Detlev","Spangenberg","AfD","Member of Parliament","2018-03-02T00:00:00.000Z","https://dip21.bundestag.de/dip21/btp/19/19018.pdf","\n\nVerehrter Kollege, ist Ihnen bekannt, dass in der französischen Verfassung der Satz steht: „Die Sprache der Republik ist Französisch“?\n\n({0})"
"1003559","Hansjörg","Müller","AfD","Member of Parliament","2018-03-02T00:00:00.000Z","https://dip21.bundestag.de/dip21/btp/19/19018.pdf","\n\nDobry den, damy i gospoda! – Jetzt sehen Sie selbst, wie sinnvoll es ist, Deutsch als Landessprache ins Grundgesetz zu schreiben.\n\n({0})\n\nHohes Präsidium! Verehrte Damen und Herren! Die Alternative für Deutschland ist die einzige freiheitliche Partei im Deutschen Bundestag.\n\n({1})\n\nFreiheitlich bedeutet, dass wir die Interessen der Bürger und der Unternehmer gleichermaßen durch einen fairen Ausgleich der Interessen schützen. Da wir eine freiheitliche Partei sind, sind wir selbstverständlich für freien Handel und für freies Unternehmertum. Freier Handel zeichnet sich dadurch aus, dass er weder durch Zölle noch durch Quoten behindert wird. Deutsche Firmen – das gilt gleichermaßen für Mittelstand und Konzerne – erwirtschaften gemeinsam einen erheblichen Anteil unseres Wohlstandes, indem sie ungehindert exportieren können. Auch hier gilt: Freihandel ist gut.\n\n({2})\n\nAber die sogenannten Freihandelsabkommen sind die größten Nebelkerzen seit Lügenbaron Münchhausen.\n\n({3})\n\nEgal ob bei TTIP oder beim CETA-Handelsabkommen mit Kanada: Dass es um freien Handel geht, ist doch nur noch Fassade. Im Hintergrund läuft ein völlig anderes, abgekartetes Spiel.\n\n({4})\n\nWas passiert? Großkonzerne im Verbund mit internationalen Anwaltskanzleien unterwerfen Arbeiter, Angestellte und mittelständische Unternehmer. Und wie tun sie das? Das tun sie, indem sie über demokratisch nicht legitimierte Sondergerichte, die von diesen Typen auch noch abhängig sind, eine intransparente Paralleljustiz schaffen. Ich bedanke mich bei den Kollegen der Linken dafür, dass sie diesen Punkt aus dem AfD-Grundsatzprogramm vorantreiben. Der ist von uns.\n\n({5})\n\nDemokratisch legitimierte Gesetzgeber, das heißt die nationalen Gesetzgeber, werden entmachtet, und in der Folge tritt die Willkür des Weltstaates an die Stelle des nationalen Rechtsstaates.\n\n({6})\n\nDas ist die Abschaffung des Rechtsstaates, und das ist mit uns nicht zu machen.\n\n({7})\n\nIn der Folge werden die Staaten durch eine Welle an Klagen erpressbar. Es bildet sich doch jetzt schon eine Klageindustrie heraus. Das kann doch nicht im Interesse unserer Freunde von der FDP sein. Eine Klageindustrie würde doch im Endeffekt bedeuten, dass das freie Unternehmertum mit einer Sonderjustiz belegt ist. Am Ende werden wir eine monopolisierte Feudalwirtschaft haben,\n\n({8})\n\nin der freie Bürger und freie Unternehmer keinen Platz mehr haben und Mittelständler schon gleich gar nicht."
"1003561","Hansjörg","Müller","AfD","Member of Parliament","2018-03-02T00:00:00.000Z","https://dip21.bundestag.de/dip21/btp/19/19018.pdf","\n\nJa, selbstverständlich."
