id,firstname,lastname,faction,position,date, url,speech
"1050576","Franziska","Brantner","Grüne","Member of Parliament","2020-11-25T00:00:00.000Z","https://dip21.bundestag.de/dip21/btp/19/19194.pdf","\n\nHerzlichen Dank für die Möglichkeit zur Nachfrage, Herr Präsident. – Zu Ihrer Aussage, dass europäische Souveränität eine Illusion und nicht im Interesse Deutschlands sei, würde ich Sie gerne fragen, wie Sie die Einschätzung Ihrer Aussage durch den französischen Präsidenten bewerten. Er sagte, das sei eine Fehlinterpretation der Geschichte. Wie bewerten Sie diese Aussage?"
"1050594","Tobias","Lindner","Grüne","Member of Parliament","2020-11-25T00:00:00.000Z","https://dip21.bundestag.de/dip21/btp/19/19194.pdf","\n\nVielen Dank, Herr Präsident. – Frau Ministerin, auf das Thema Haushalt sind Sie ja auch in dem Eingangsstatement eingegangen. Sie haben mit Blick auf den Verteidigungshaushalt von Zusagen an die Vereinigten Staaten gesprochen. Könnten Sie, da Sie hier vor dem Haushaltsgesetzgeber stehen, kurz ausführen, was dies für Zusagen sind und ob aus Ihrer Sicht die Einhaltung des 2‑Prozent-Ziels dazugehört? Ist das etwas, was wir zugesagt haben?\n\nIch möchte der Fairness halber erwähnen: Ich habe die gleiche Frage vor einigen Jahren mal dem Auswärtigen Amt gestellt. Das hat mir schriftlich geantwortet, dass mit der Gipfelerklärung von Wales keine Verpflichtung auf eine feste Ausgabenhöhe zu irgendeinem Zeitpunkt einhergehen würde.\n\n({0})"
"1050616","Agnes","Malczak","Grüne","Member of Parliament","2020-11-25T00:00:00.000Z","https://dip21.bundestag.de/dip21/btp/19/19194.pdf","\n\nVielen Dank, Herr Präsident. – Frau Ministerin, in der Tat hat das Verteidigungsministerium viel zu lange gebraucht, um zu erkennen, wie groß die Gefahr durch Rechtsextremisten auch in der Bundeswehr ist. Vor der Sommerpause ist dann ein längst überfälliger und umfassender Maßnahmenkatalog vorgelegt worden.\n\nIch möchte auf Maßnahme 52 zu sprechen kommen. Das Zentrum für Militärgeschichte und Sozialwissenschaften der Bundeswehr soll ja eine Studie zu extremistischen Einstellungen in der Bundeswehr durchführen, vor allem auch zu den Ursachen, das heißt: Erfolgt die Radikalisierung vorher? Gibt es Umstände im Dienst, die dazu führen? – Das halte ich für eine sehr wichtige Maßnahme.\n\nIch frage jetzt aber vor dem Hintergrund, dass es doch eigentlich gerecht, fair und dringend notwendig wäre, die Mitarbeitenden in allen Sicherheitsbehörden gleich zu behandeln. Ich habe selten so viel ideologischen Nonsens gehört wie von Bundesinnenminister Seehofer zu der Frage, ob eine solche Studie, wie Sie sie selbst planen, bei der Polizei durchgeführt werden soll. Sie sitzen gemeinsam im Kabinettsausschuss zur Bekämpfung von Rechtsextremismus und Rassismus. Werden Sie bei Herrn Seehofer dafür werben, eine ähnliche Studie auch in seinem Geschäftsbereich durchzuführen?"
"1050625","Tobias","Lindner","Grüne","Member of Parliament","2020-11-25T00:00:00.000Z","https://dip21.bundestag.de/dip21/btp/19/19194.pdf","\n\nVielen Dank, Herr Präsident. – Frau Ministerin, zu Beginn dieser Woche haben Angehörige der deutschen Fregatte „Hamburg“ auf Anweisung des Kommandeurs der Operation Irini mit dem Boarding eines unter türkischer Flagge fahrenden Frachtschiffes begonnen und die Durchsuchungsaktion dann wegen des nicht vorhandenen Einverständnisses des Flaggenstaates Türkei abbrechen müssen.\n\nZunächst einmal bin ich Ihnen dankbar, dass Sie die Soldatinnen und Soldaten in Schutz genommen haben. Jetzt spricht heute der türkische Staatspräsident ausweislich der Agenturlage von einer „Belästigung“ durch die deutschen Soldatinnen und Soldaten. Wie bewerten Sie das Verhalten und Vorgehen der türkischen Seite? Es ist ja nicht das erste Mal, dass zu einem Boarding kein Einverständnis gewährt wird. Welche Konsequenzen sollte es aus Ihrer Sicht haben, wenn das Waffenembargo gegenüber Libyen auf diese Art und Weise umgangen wird?"
"1050629","Tobias","Lindner","Grüne","Member of Parliament","2020-11-25T00:00:00.000Z","https://dip21.bundestag.de/dip21/btp/19/19194.pdf","\n\nVielen Dank, Herr Präsident. – Frau Ministerin, das war jetzt eine sehr umfassende Beschreibung der Situation; aber ich habe Sie nach Ihrer Bewertung des türkischen Verhaltens gefragt. Muss da, wenn ich nachfragen darf, an dieser Stelle die EU nicht deutlichere Worte, eine deutlichere Sprache finden, wenn die Mission Irini nicht zwecklos oder wie ein stumpfes Schwert bleiben soll?"
"1050632","Jürgen","Trittin","Grüne","Member of Parliament","2020-11-25T00:00:00.000Z","https://dip21.bundestag.de/dip21/btp/19/19194.pdf","\n\nDanke, Herr Präsident. – Frau Ministerin, vor dem Hintergrund, dass die Türkei erwiesenermaßen das Waffenembargo bricht, dass die Türkei unterstützt hat, einen von der OSZE vermittelten Waffenstillstand in Bergkarabach zu brechen, dass die Türkei illegal in der Zone ausschließlicher wirtschaftlicher Nutzung der Europäischen Union Explorationen durchführt, und vor dem Hintergrund, dass die Türkei zuerst eine französische Fregatte militärisch bedroht und sich jetzt einer Durchsuchung entzogen hat und Sie feststellen, dass sich die Türkei langsam von einem Partner der NATO zu einem Spoiler entwickelt: Wird die Bundesregierung auf der anstehenden Sitzung des Rates Anfang Dezember ihre Blockade gegenüber Sanktionen, die eine Mehrheit der Mitgliedstaaten der Europäischen Union wegen des Verhaltens der Türkei auf den Weg bringen will, endlich aufgeben, nachdem deutsche Soldaten so attackiert worden sind?"
"1050659","Wolfgang","Strengmann-Kuhn","Grüne","Member of Parliament","2020-11-25T00:00:00.000Z","https://dip21.bundestag.de/dip21/btp/19/19194.pdf","\n\nFrau Präsidentin! Liebe Kolleginnen und Kollegen! Frauen, Kinder, Soloselbstständige, Künstlerinnen und Künstler, freiberuflich Tätige, Studierende, Menschen mit Minijobs, Kurzarbeitende mit Niedriglohn, Familien, Obdachlose, Empfängerinnen und Empfänger von Grundsicherung im Alter, Hartz-IV-Beziehende: All das sind Gruppen, die in und von dieser Krise besonders betroffen sind und bei denen die Bundesregierung viel zu wenig getan hat, um ihre Situation signifikant zu verbessern. Das wäre aber unbedingt notwendig gewesen.\n\n({0})\n\nDie Bundesregierung hat schlicht die falschen Prioritäten gesetzt. Warum gab es regelmäßig Autogipfel, aber keine regelmäßigen Bildungsgipfel?\n\n({1})\n\nWarum waren die drei großen B – Biergärten, Baumärkte und Bundesliga – lange Zeit wichtiger als Kitas und Kinder?\n\n({2})\n\nWarum gab es keinen Pandemierat, in dem nicht nur Virologinnen und Virologen sind, sondern auch Expertinnen und Experten für Armut, Bildung und Geschlechtergerechtigkeit? Warum gibt es immer noch keinen Aufschlag auf die Grundsicherung? Warum gibt es kein Coronageld, keine bessere Absicherung für Studierende, kein höheres Kurzarbeitergeld für Menschen mit Niedriglöhnen? Und warum gibt es immer noch kein Existenzgeld für Künstlerinnen und Künstler?\n\n({3})\n\nWarum gibt es immer noch keine einfache unbürokratische Leistung für alle Soloselbstständigen, die ihren Lebensunterhalt sichert?\n\n({4})\n\nFür all das wäre genug Geld da. Richtigerweise hat die Bundesregierung viel Geld zur Verfügung gestellt. Aber bei den genannten Gruppen ist kaum was angekommen. Es ist richtig, die Unternehmen zu unterstützen. Aber Sie haben die Menschen vergessen, vor allem die Menschen, die es am nötigsten haben.\n\n({5})\n\nWir finden es notwendig, bei aller Politik den Menschen in den Mittelpunkt zu stellen.\n\n({6})\n\nBei all den wichtigen Notmaßnahmen ist es aber auch wichtig, in die Zukunft zu schauen. Corona hat wie unter dem berühmten Brennglas gezeigt, wo Schwächen und Lücken in unserem Sozialstaat liegen. Diese müssen geschlossen werden.\n\n({7})\n\nWir sehen die Schwächen der Grundsicherung und brauchen eine Garantiesicherung, mit der wir Hartz IV überwinden. Wir brauchen eine Kindergrundsicherung, um Kinder und ihre Familien besser abzusichern.\n\n({8})\n\n– Ich habe beim Parteitag gar nicht geredet.\n\n({9})"
"1050661","Wolfgang","Strengmann-Kuhn","Grüne","Member of Parliament","2020-11-25T00:00:00.000Z","https://dip21.bundestag.de/dip21/btp/19/19194.pdf","\n\nGucken Sie sich unsere Parteitagsreden noch mal an! Sehr sehenswert; daraus können Sie noch was lernen.\n\nDie Krise hat uns aber auch gelehrt, dass Selbstständige eine bessere Absicherung brauchen: eine bessere Mindestabsicherung durch die Garantiesicherung, aber auch einen besseren und leichteren Zugang zur Arbeitslosenversicherung – ich glaube, da haben wir alle dazugelernt, auch die Selbstständigen –, damit in künftigen Krisen auch Selbstständige Kurzarbeitergeld bekommen können. Auch das wäre ein wichtiger Punkt für die Zukunft.\n\n({0})\n\nWir brauchen insgesamt stärkere Sozialversicherungen. Wir haben Glück gehabt, dass die Rücklage der Arbeitslosenversicherung so gut gefüllt war. Es ist noch nicht so lange her, da war der Ruf nach Beitragssenkungen – ich gucke dabei in die Reihen der FDP – sehr laut, und es ist gut, dass wir den Vorschlägen der FDP und anderer dabei nicht gefolgt sind und die Arbeitslosenversicherung das Geld hatte.\n\n({1})\n\nWir brauchen stärkere Sozialversicherungen und müssen deswegen die Arbeitslosenversicherung zu einer Arbeitsversicherung und die Kranken-, Pflege- und Rentenversicherung zu Bürgerversicherungen weiterentwickeln. Wir brauchen mehr soziale Sicherheit, nicht nur für die Krisen jetzt, sondern um die Veränderungen, die vor uns stehen, zu meistern und dabei alle mitzunehmen.\n\n({2})\n\nSoziale Sicherheit ist wichtig; das ist das eine. Ebenso wichtig sind gute Löhne und gute Arbeit. Wir brauchen mehr Tarifbindung. Offenbar sind wir uns in diesem Ziel weitgehend einig; aber es muss auch gemacht werden. Das heißt, wir brauchen einfache Allgemeinverbindlichkeitserklärungen als einen Weg,\n\n({3})\n\nund wir brauchen endlich ein Bundestariftreuegesetz, damit Vergaben auch an Tarifbindung gebunden sind.\n\n({4})\n\nDas wäre ein wirklich starker Hebel. Und wir brauchen eine deutliche Anhebung des Mindestlohns, damit er besser vor Armut schützt.\n\n({5})\n\nAuch wir sagen: Die Mindestlohnkommission soll das machen. Aber wir machen hier die Rahmenbedingungen für die Mindestlohnkommission; da muss das Thema Armut stärker in den Fokus, damit der Mindestlohn tatsächlich auch besser vor Armut schützt.\n\n({6})\n\nFür gute Arbeit braucht es aber noch mehr. Wir brauchen zum Beispiel mehr Mitbestimmung, und wir brauchen eine Zeitpolitik, die dafür sorgt, dass Arbeit besser ins Leben passt.\n\n({7})\n\nDie Coronakrise hat gezeigt, wie wichtig sozialer Zusammenhalt und Solidarität sind. Sie zeigt aber auch auf, was alles noch zu tun ist.\n\nVielen Dank für die Aufmerksamkeit.\n\n({8})"
"1050697","Lisa","Badum","Grüne","Member of Parliament","2020-11-25T00:00:00.000Z","https://dip21.bundestag.de/dip21/btp/19/19194.pdf","\n\nSehr geehrte Frau Präsidentin! Liebe Kolleginnen und Kollegen! Meiner Ansicht nach reden wir heute über Sicherheitspolitik im engeren Sinne, und zwar über den Schutz unserer Bürgerinnen und Bürger und über Vorsorge, die wir treffen müssen. Ähnliches besprechen Frau Merkel und die Mitglieder der MPK heute ja auch.\n\nWas die Coronakrise bedeutet, das scheint zumindest dem Großteil hier, abgesehen von einigen Verirrten, die mit gefälschten Attesten auf Demos unterwegs sind,\n\n({0})\n\nklar zu sein.\n\n({1})\n\nKurze Erinnerung zum Thema Klimaschäden. Der Juli 2020 war der heißeste Monat seit 1881, seit Beginn der Temperaturmessungen. Der Bauernverband hat deutliche Ernteeinbußen im dritten Dürrejahr in Folge beklagt. Die Anzahl der Flächen, die bewässert werden müssen, hat sich verdoppelt."
"1050699","Lisa","Badum","Grüne","Member of Parliament","2020-11-25T00:00:00.000Z","https://dip21.bundestag.de/dip21/btp/19/19194.pdf","\n\nNein, die möchte ich nicht zulassen. – Jetzt komme ich noch zum ökonomischen Thema. Deutschland liegt laut Klima-Risiko-Index von Germanwatch auf Platz drei weltweit: 4,5 Milliarden Euro Schäden. Das heißt, bei den Ländern, die von Hitze, Dürre, Stürmen und Überschwemmungen betroffen sind – finanziell –, liegen wir auf dem dritten Platz. Wenn Sie es nicht verstehen, können Sie es ja in Mark umrechnen.\n\n({0})\n\nDas zeigt uns doch: Während Herr Scholz die Bazookas aufstellt, fährt die Klimakrise noch ganz andere, noch viel stärkere Geschütze auf, und die Krisen warten nicht. Da muss ich auch in Richtung der FDP sagen: Ihr Pietismus im Sinne von „Hilf dir selbst, dann hilft dir Gott oder die Gentechnik“ bringt uns hier nicht weiter.\n\n({1})\n\nWir brauchen Strukturen, die krisenfest sind, die zukunftsfest sind.\n\nSchauen wir uns mal die Maßnahmen der Bundesregierung an. Ich finde das Programm „Klimaanpassung in sozialen Einrichtungen“ ja auch sehr gut, Frau Schulze; 150 Millionen Euro, das ist sehr gut. Aber Sie kürzen bei anderen Maßnahmenprogrammen, beim allgemeinen für Kommunen. Warum machen Sie das? Haben Sie festgestellt, dass Kommunen weniger Geld brauchen für die Klimaanpassung? Ich sage es Ihnen: Sie wissen es überhaupt nicht. Sie wissen überhaupt nicht, was Kommunen, Länder und Bund insgesamt für Klimaschäden in Landwirtschaft, Tourismus, Verkehr, Forstwirtschaft und den anderen Bereichen ausgeben. Sie haben keine Ahnung, wie hoch die Klimaschäden sind, was uns das Ganze bisher gekostet hat, geschweige denn, was uns das noch kosten wird.\n\n({2})\n\nIch bin froh, dass Sie auf unsere Anfragen endlich reagiert haben und in diesem Bericht ankündigen, ein Klimakataster aufzubauen, die Daten zu bündeln. Das ist ziemlich spät, würde ich sagen. Aber treiben Sie das jetzt voran, und bitte in guter Zusammenarbeit mit den Ländern. Auch die MPK hat ja im zweiten Anlauf in diesem Monat geklappt.\n\nWas brauchen wir? Flächen entsiegeln, das heißt weniger toter Beton, mehr Natur und Grün. Ferner: Hitzeanpassungspläne.\n\n({3})\n\nWir brauchen die Förderung beständiger Wälder, und zwar bei Kommunen und auch bei kleinen Waldbesitzerinnen und Waldbesitzern, nicht nur 2 Millionen Euro für Thurn und Taxis.\n\nWenn wir uns diese Liste anschauen, dann wird eines ganz klar: Sie versuchen aktuell Probleme zu lösen, die wir ohne Sie gar nicht hätten. Wir haben sie nur, weil Sie jeden Tag an der industrialisierten Landwirtschaft und an stumpfen Nutzwäldern festhalten. Wir haben nur eine Chance, wenn Sie hier umsteuern.\n\n({4})\n\nDie Stichworte sind: ökologischer Landbau, Sicherung unserer Wasserversorgung und Agrarwende. Das wäre zukunftsfeste Vorsorge.\n\nVielen Dank.\n\n({5})"
"1050703","Lisa","Badum","Grüne","Member of Parliament","2020-11-25T00:00:00.000Z","https://dip21.bundestag.de/dip21/btp/19/19194.pdf","\n\nJa, Herr Hilse, es ist spannend, dass Sie sich angesprochen fühlen, weil ich gar keine konkreten Namen genannt habe.\n\n({0})\n\nGanz ehrlich: Sie sollten sich schämen, dass Sie heute im Umweltausschuss und hier im Plenum so tun, als wäre nichts gewesen.\n\n({1})\n\nSie haben die Würde des Hauses eklatant beschädigt in der letzten Woche. Sie haben als AfD-Fraktion Menschen hier ins Haus reingelassen, die durch die Flure gegangen sind, die in Büros reingegangen sind.\n\n({2})\n\nUnd Sie haben sich an Demos beteiligt, haben sich noch verhaften lassen als MdB. Sie haben sich nicht wie ein Abgeordneter benommen. Das ist ganz klar. Sie stehen an der Seite der Querdenkerfront, und das ist eine Schande fürs Haus. Steuern Sie um!\n\n({3})"
